frame,FaceRectX,FaceRectY,FaceRectWidth,FaceRectHeight,FaceScore,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,y_33,y_34,y_35,y_36,y_37,y_38,y_39,y_40,y_41,y_42,y_43,y_44,y_45,y_46,y_47,y_48,y_49,y_50,y_51,y_52,y_53,y_54,y_55,y_56,y_57,y_58,y_59,y_60,y_61,y_62,y_63,y_64,y_65,y_66,y_67,Pitch,Roll,Yaw,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43,anger,disgust,fear,happiness,sadness,surprise,neutral,input,frame
620,216.6534719,126.096348,172.2697499,231.3457363,0.999304533,221.8890382,223.9371435,228.6154906,236.3949365,247.2604317,260.6989901,275.9712607,292.4098149,310.7640725,329.4194631,345.0187631,358.7649824,370.487702,378.4892519,382.4061742,382.4365216,380.2214227,225.9328854,237.6782166,252.7178593,266.4458602,278.7652364,320.0821457,331.6279433,344.2949252,358.0300579,370.1715027,302.1651627,304.4553112,306.5387943,308.9895576,286.7491223,297.0539094,307.6616499,317.4994189,326.1683148,240.97942,252.2063543,265.1361709,276.9660911,264.3329481,251.6854256,326.273505,337.4726897,349.6796116,360.5811299,351.3467687,338.8182036,273.4028721,285.7549786,299.0253767,306.6693181,314.8212649,327.0439728,336.7579362,328.6582783,317.2172737,307.4627367,297.9410924,285.3688511,278.1382075,298.1738362,306.3564614,314.9115461,333.501377,315.7772757,307.362246,298.8960691,224.5212499,247.3500104,269.8947227,291.8659775,312.0666059,330.4080478,346.2136409,357.9823615,360.999252,356.0586245,341.0754903,322.4723058,302.1539611,280.441487,257.4569517,233.9556081,211.2963482,213.9941933,209.5268884,212.641316,219.0137341,226.4014762,225.4100297,217.4363617,211.0334473,207.3239764,210.0194057,248.5509354,265.4579721,281.8869455,298.4171709,303.9306106,307.5863364,309.6544637,306.2410872,301.9478334,241.0272916,237.1469633,238.2232387,246.5239939,249.5104542,248.8262466,245.6365379,237.0727494,235.3793651,238.773613,247.1835627,248.739126,325.5442486,324.1705219,323.6523483,325.7846123,323.0776166,323.2128564,323.2893703,337.943531,346.6125096,348.2663628,346.896806,339.2483389,327.4467888,332.488784,333.6202937,331.7942345,324.7577301,333.3798804,334.9071811,333.458198,-24.37613822,-2.468013461,-1.26909767,0.34716472,0.52874297,0.36016592,0.39124474,0.17068687,1,0.27914476,0.45160577,0.465635,0.24048463,0.5821125,0.13124424,0.3150333,1,0.4890404,0.55173767,0.13354653,0.14899302,0.08753234,0.02957349,0.013950367,0.007834023,0.03551451,0.000707309,0.07311052,0.8291965,0.039686717,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,620
630,216.7733928,128.720541,170.1933991,227.3904689,0.999204814,222.9815493,224.7694196,229.0899767,236.4077109,246.5197624,259.2550233,273.7724296,289.4597872,307.1928114,325.578438,341.3478812,355.3324386,367.2800309,375.6471171,379.8708085,380.3224826,378.8753561,226.038225,237.9947748,253.505389,267.7250622,280.2211495,319.7707728,332.1069014,345.2820367,358.9434238,369.9920268,301.6637445,303.3599658,304.8379293,306.6640774,284.9743881,294.8223165,304.8209331,314.7301127,323.5203943,240.9884591,252.4192147,265.3536068,276.7665043,263.9360406,251.1418706,324.6151562,336.5240233,348.9435548,359.358487,349.8157406,337.0182608,271.0441857,282.9729521,296.0832175,303.4114584,311.5104938,323.9183476,333.6432046,324.9165975,313.1899874,303.6311069,294.4801415,282.3656619,275.6332531,295.1211881,302.9920689,311.3709142,330.2317491,312.2694643,304.0397457,295.9561695,223.2524296,246.345641,269.2525456,291.708996,312.3249207,331.0490872,346.8479037,358.3993805,361.6640026,357.2862401,343.1142862,325.4607616,306.0081037,284.7024292,262.1251843,239.0506117,216.6520376,207.8410678,202.4873294,205.4796068,212.3180828,220.6748575,221.690624,214.4660026,209.2233244,207.1328255,211.5300319,246.5871161,263.3611034,279.6014125,296.0369411,302.8627148,306.5057242,308.7448375,305.9756078,302.3322568,238.4678642,234.4016187,236.1001984,245.2730473,247.9692181,246.7116676,245.7727171,237.1598539,236.2127387,240.566422,248.7738423,249.6897626,325.7213634,323.9314032,323.1238026,325.4447413,323.200521,324.6546574,326.3887174,340.3892951,348.1737803,349.2836841,347.6191374,339.7223477,327.6606293,332.3183968,333.6807866,332.3836815,327.5275879,334.5366106,335.4710396,333.7757535,-23.04273189,-2.432882939,-1.185144271,0.36540237,0.59351003,0.4059712,0.68903625,0.12258053,0,0.2082885,0.08573329,0.46591607,0.19928806,0.51359075,0.119909175,0.36396757,1,0.31358138,0.49440014,0.11790365,0.21357183,0.06293968,0.018941576,0.001980316,0.001448272,0.029627882,0.000462277,0.007681023,0.9506486,0.008151663,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,630
640,212.3354256,128.3711755,167.5631908,230.1393463,0.999115527,221.658008,223.8719798,228.4733096,235.6887581,246.0204675,259.4717381,274.8382861,291.2426577,309.1380695,327.4878665,343.4174579,357.1662336,368.5643344,376.3738055,380.3132981,380.8427778,379.1762321,227.5161936,239.6090903,254.5449238,268.2955925,280.4822091,319.7615885,330.8926449,342.8996325,355.3325609,365.9465656,301.2179979,302.7539927,304.1235353,305.8491754,284.899231,295.0771878,305.5044359,315.3477765,323.8881916,242.4445867,253.562779,266.1701101,277.4425076,265.1981053,252.8174317,323.6430402,334.7523518,346.8895611,357.5245369,348.2014085,335.8328255,273.0908353,284.715495,297.2216989,304.8320431,312.7446744,325.0181301,335.6459125,326.2960846,314.8001406,305.3680084,296.1445339,284.154608,277.1187968,296.8517084,304.8308909,313.2199485,332.1284596,313.3015613,304.9717628,296.7321697,226.46886,249.4784764,272.1570651,294.0765453,314.1265999,332.1416985,346.9309316,357.6653474,360.6343742,356.425006,343.1794548,325.8584114,306.2101168,284.2906036,261.1156545,237.4656205,214.646843,206.8497504,202.1936759,205.0034522,211.1721306,218.4475871,219.2842262,212.807195,208.1378118,205.8306757,208.7574723,244.822624,262.0152728,278.5627879,295.0900069,302.4624095,306.2565693,308.3322165,305.3398153,301.316932,237.6594059,233.2572975,234.5851613,243.7232204,246.5665687,245.4656671,243.9398781,235.4136358,234.2885533,238.6494436,246.6245767,247.6600958,325.9679419,323.9740722,322.7518377,325.0120604,322.5514434,323.5856291,324.8526206,337.9850364,345.706656,347.0346679,345.657257,338.6660546,327.3025381,331.6469018,332.860198,331.3862607,325.9218844,332.9690372,334.0644079,332.7066019,-24.67417422,-1.876309208,-1.026745063,0.44063762,0.4839525,0.2678491,0.735074,0.1891227,0,0.1801358,0.30759084,0.46744213,0.17915595,0.4703636,0.113438,0.3815225,1,0.34518224,0.5405925,0.024395775,0.15146169,0.056506354,0.021115296,0.003996434,0.000549785,0.010225466,0.000517829,0.05837957,0.9040856,0.022245253,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,640
650,209.7491502,127.815817,168.6986373,237.4091649,0.999453366,220.1452793,221.4675678,225.7705941,233.5011325,244.0843054,257.0020958,271.3955539,287.1746815,305.4315749,324.4357181,340.4045724,354.1375104,365.7683409,373.8979626,377.9987304,378.2933987,376.8153535,227.6061111,239.0707927,253.7750934,267.282976,279.3374186,315.4865167,327.1517504,339.9260527,353.1834596,364.1757261,298.5014957,299.3961646,300.1445096,301.2719346,280.9195987,290.863418,301.5244904,311.7586479,320.7197358,241.589805,252.6032805,264.5815302,275.6343164,263.7455726,252.0738947,320.773582,331.9589205,343.6903115,354.4172525,344.5611222,332.4915411,270.71925,280.0299902,292.2533836,300.0079837,307.9480995,320.7017871,330.2360119,322.2866926,310.8154479,300.8997319,291.2515063,279.6147155,274.788425,292.4674269,300.374396,308.8175857,326.5991773,308.9291158,300.4356968,291.9436618,224.4362089,248.3113107,272.0284993,295.0226444,316.4245142,336.6599711,354.2200138,367.3810545,371.2097895,366.1572124,350.7667759,331.5804624,311.0781858,289.0480763,266.0265412,242.6815044,220.3226376,213.0525768,208.2039565,210.9627804,217.2346318,224.7680737,227.9521485,221.6726388,217.0955079,214.836574,218.2348874,250.6425575,267.3412648,283.2440977,299.3764095,305.4644264,309.6108047,312.2322877,309.187184,304.8845821,242.8301376,239.77077,240.8749822,247.9874015,250.8964039,249.9897805,250.4537647,244.4308692,243.8802744,247.0891667,253.9427812,254.5290612,328.8198725,325.5402295,324.1482433,326.3813239,323.8244529,325.2381916,328.4230985,344.9061492,355.0336162,356.7727415,354.8815019,344.9351355,330.035394,333.8753872,335.0247345,333.456691,329.6556008,340.5161301,341.9018674,340.0936641,-22.40208547,-1.21318584,-0.279244223,0.41070497,0.5481994,0.40026468,0.3834201,0.25169867,1,0.21145658,0.9445931,0.46701097,0.21585624,0.55952567,0.27732816,0.29326767,1,0.2619999,0.3433784,0.98654455,0.32158884,0.009395723,0.015922133,0.01204019,0.001671192,0.04513877,0.000915375,0.052334514,0.8437879,0.044112097,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,650
660,215.1538894,149.4992176,165.6990746,206.431803,0.999167085,222.5554301,224.6917669,229.5010873,236.361797,244.8364486,255.1416838,266.7271834,279.9326787,296.8466931,315.7650845,333.2119291,349.3488388,363.370153,373.1055125,378.5154794,381.1509115,381.989144,222.0791875,233.5252966,246.3302612,257.9572287,268.9557913,307.6892102,320.6713973,334.631761,349.6084692,364.0561273,288.7985699,288.5418999,288.1353044,288.2054537,271.0091,280.0336797,290.1238236,300.4772893,310.1466632,233.5319446,244.4492029,255.4056552,266.0927026,254.4072356,243.6095382,316.9495303,328.8355082,339.9824015,351.4613778,340.2449997,328.8205954,263.7295177,272.5771149,283.0524743,290.4563791,298.3310709,311.3187949,322.9296831,313.6462555,301.7040372,292.0739607,282.8948415,272.2239989,267.7612461,282.774823,290.5196257,298.9217361,318.8510458,300.3973802,291.8965205,283.641973,227.829103,248.8706201,269.7342614,289.6250045,308.9211107,327.6011556,344.7766019,357.7782642,361.9568616,358.6497331,346.1760726,329.6827469,310.7769133,289.174756,265.9896413,241.9446042,218.4326925,225.2458804,224.8455454,229.6622706,236.127001,242.8342342,244.5494356,238.2556045,232.6203362,228.7367761,229.4314027,257.8671977,274.529673,290.870268,307.4422625,308.3543651,313.3710621,316.2341434,312.9877587,308.5737309,246.8415411,248.6076896,249.8093959,252.0307025,254.6414547,253.6399344,255.1035006,254.1633886,254.3188952,253.255184,259.6445235,259.6221247,326.967199,327.4124422,328.1615965,330.7615038,328.5835698,328.9142502,328.5130515,341.5308078,349.5617222,350.6407449,348.6457069,340.1677036,328.9513698,334.7117728,336.4413629,335.1084091,330.1182008,337.8449679,339.0548983,337.1843454,-37.00908536,-1.98233739,2.342231866,0.30493167,0.4810566,0.38252348,0.29323825,0.35010377,0,0.48618698,0.22404727,0.46723852,0.2857754,0.58033246,0.14652987,0.5677173,1,0.41122225,0.56933486,0.002760794,0.07844057,0.13744867,0.5244246,0.76544213,0.004454539,0.028408991,0.000696344,0.09058467,0.00329103,0.10712235,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,660
670,225.525654,86.00424657,136.205918,174.4495796,0.99312371,235.4040754,235.6628267,238.888394,244.2994452,250.3946747,257.9122266,267.5231153,280.4950532,296.5848703,313.9461742,330.6764357,346.516108,358.3890245,364.1312688,364.5113741,363.2530325,361.3642224,229.9877025,234.3772901,242.0340983,251.2845402,260.2243083,286.4279802,296.9401327,308.7558643,320.8899995,330.8895532,274.9788906,274.2520825,273.0602777,271.8688036,267.8334521,272.9426887,278.7583762,285.9412226,292.9590401,243.4510615,248.2936704,255.6962973,264.1896854,257.2191393,250.1051506,297.6065492,304.1065959,312.3826303,321.7665763,313.7413044,305.3973045,263.8679378,267.9119799,274.0680565,279.734019,285.2743257,296.4143513,307.9871564,299.0036667,290.0491001,283.8558278,277.8493889,270.4777002,266.323668,276.033292,281.5748278,287.3609433,304.3990336,287.8292903,282.1284404,276.6418248,177.8889848,194.3216679,210.3710513,226.138366,240.8591838,254.5667951,265.3958974,271.0802581,270.1398958,264.1728799,255.3303871,244.1756567,230.0157322,211.9734005,192.3035024,172.8401648,154.2528175,155.0800204,148.127049,144.507807,143.3379441,145.4165323,138.2230987,132.9728402,130.4525883,131.8036823,137.9173225,159.3153192,170.0092018,180.428552,191.4513692,206.8911966,207.4137463,207.4205591,204.9444405,201.989394,173.8683507,169.0714722,166.7419031,167.504784,172.4882963,174.6941187,160.1411122,155.4550972,154.6183614,156.4680667,161.1039342,162.0442715,236.7868051,228.8789724,222.6164743,222.6898301,219.9757511,221.8976144,225.3781429,231.0049818,234.9942472,236.9059787,238.0931356,238.5980294,235.6334375,230.2287998,229.3003411,227.2554112,225.7024858,227.6074045,229.5645045,230.676384,7.160168558,-1.231421601,18.07657652,0.6257794,0.51623434,0.37798065,0.46554187,0.1657972,1,0.32520697,0.29892522,0.46926713,0.09576648,0.55370027,0.08312041,0.46011612,0,0.40618753,0.57294005,0.003029302,0.3544968,0.040427424,0.3109055,0.050888535,0.34519926,0.06640044,0.03132518,0.05997138,0.006060678,0.4401545,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,670
680,281.5001789,80.55555409,124.7842368,169.0835505,0.997737288,276.6736252,279.2723919,283.7249141,290.0579221,298.5196199,309.7349728,323.6339213,339.4395235,356.7563123,373.8135743,387.9965033,399.6575247,407.8160129,411.3302771,411.6898862,410.1621734,407.0173748,277.3494901,283.1670635,292.8880552,303.8653931,314.5587534,340.7353982,350.7715634,362.6973664,375.6711817,387.1852271,330.9602897,332.2524273,333.260004,334.3075506,323.1838808,330.9557001,339.5606006,348.2548682,356.1915078,291.3125539,299.2838573,307.0337142,315.9642463,308.1054666,300.2321562,353.3621879,362.1679241,370.2826086,379.7119131,370.8966228,362.4637989,318.2997945,326.8162047,336.0534657,343.3234709,350.5458085,362.8115802,375.8611027,365.8061981,355.6799159,347.4014694,339.4482855,329.2666863,321.6209026,337.470883,344.9787067,352.7292469,372.4480152,353.1946163,345.4066337,337.9076142,164.0606497,180.2122434,195.916802,211.3817703,225.7557087,237.279659,245.0788163,248.7806553,247.0617154,241.1021095,231.0360907,218.2101584,202.9406863,185.8268496,167.5980614,149.428031,131.6728903,147.1077451,140.0264455,136.6767476,135.5543343,136.3954217,126.9224586,120.2791177,115.2331679,113.0886141,116.9342332,145.1570216,154.5764091,163.5703913,173.035699,186.6493609,187.2896549,187.0661978,183.0148722,178.6511155,163.3833244,161.2199012,158.3935927,155.4483115,160.4672497,163.1732673,144.9198924,142.8923793,141.8512182,140.0130939,144.528132,145.7934456,212.8253949,206.5816935,201.8232315,201.4689799,198.1663935,197.3319698,198.3901288,206.2798807,211.3997054,214.0210724,215.5308984,215.5882109,212.5067838,208.0484898,206.7902148,204.0017357,199.5407327,204.4203383,207.0906852,208.4769368,1.467235915,-11.64786933,12.70764192,0.25650272,0.55164886,0.4562168,0.303221,0.50335854,1,0.4500813,0.30686283,0.4935553,0.43744332,0.6524841,0.5608233,0.5919745,0,0.51960516,0.52242696,0.010450129,0.42604452,0.16153139,0.6591403,0.010980191,0.1322952,0.004328883,0.10470449,0.19633335,0.00072074,0.5506371,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,680
690,228.6270476,105.4097573,132.1171279,179.1261903,0.997836411,226.1916419,224.2419568,224.8899098,228.0891016,234.2103243,243.964688,256.2070117,270.2925678,287.3309551,305.8913434,323.4323815,339.6103015,353.5355591,362.7938157,367.6591992,370.0300533,370.8865296,233.0409892,243.5345152,255.7107605,267.1495987,277.358097,303.9064923,314.7378959,326.4328224,338.4109221,349.3021197,289.5649568,288.1834276,286.6452705,285.2357982,270.2992109,277.805028,286.2454881,295.1845119,303.6239598,244.607452,253.8186626,263.2011646,272.1689709,262.7631188,253.5055092,311.585465,319.8977784,328.9357437,338.8138115,329.9641713,320.8206214,257.0368516,267.7422674,278.4169277,285.216042,292.9470446,305.3525048,318.041279,307.1859937,295.3660722,286.3264029,277.8960836,267.032022,261.0127548,277.990669,285.2743755,293.5401297,314.1658739,294.6694397,286.3255637,278.7263656,170.8672087,189.2448772,207.5581008,225.5483697,242.7517833,258.5704263,272.204516,283.3480096,287.9092337,286.1952177,277.9443896,266.0805355,251.4625788,233.778596,214.1004093,194.1713616,174.3199938,166.3472267,163.3554212,165.0195853,169.3047727,174.8782876,175.6818179,171.3961821,168.7318539,167.9481631,170.9721911,187.8423875,200.3080774,212.5269164,224.8256902,230.065879,233.652794,236.314675,234.1124282,231.3622717,183.2841293,182.8633478,183.4816215,186.8718771,188.6593513,187.9496248,189.5601831,187.1833585,187.3000255,188.5810053,192.2094506,192.2748885,248.1087416,248.0331118,248.0994657,250.3088232,248.6107967,249.2257649,249.7225542,260.8920564,266.8378077,267.7711566,266.3069382,259.8192477,249.8926477,254.7537775,256.0630464,255.0405637,251.2347539,257.263438,258.2177732,256.7437791,-9.119601507,2.545963656,5.452984999,0.2716311,0.47141555,0.42441452,0.35182017,0.6955319,1,0.47563413,0.12482973,0.5060699,0.55147505,0.79854125,0.14588422,0.38746795,1,0.49643207,0.58701557,0.32117006,0.4253214,0.19942501,0.24457301,0.553456,0.008335366,0.002788624,0.000873809,0.42342672,0.000150308,0.010969088,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,690
700,213.3874791,115.0060033,163.7758429,243.1824802,0.999256551,219.3270265,217.9124436,219.4428168,223.7079161,231.6439003,242.651615,256.1285835,271.5289199,291.0817485,312.3209201,331.2421201,348.8719374,364.6538582,376.1994403,382.9502568,386.1677383,386.8511394,224.1155825,237.9292683,253.6868466,268.0968863,281.0690356,316.0021368,329.2220081,343.6688704,358.6345192,371.8212902,298.1707259,297.5381668,296.7392885,296.2455664,276.000092,285.263725,295.5020177,305.8154775,314.993368,238.3887855,249.5598102,261.7807227,273.1703697,261.5293219,249.5654458,323.3873387,334.7764813,346.5918755,358.0093525,348.112943,335.9486298,261.6313276,272.7884113,284.6835037,291.980467,299.9230609,312.1954937,322.7618763,312.2834365,300.2468806,290.7587289,281.6147824,270.451063,266.3572749,284.1407312,291.7034365,300.0603672,318.6466155,299.8028525,291.2631046,283.2976119,206.1775012,230.005561,253.9085793,276.7676236,298.9284474,320.2294278,339.365006,354.9270001,360.5115123,355.968504,339.9027343,319.5683429,297.7469411,274.527637,250.4139455,225.8402149,201.8769881,208.7776867,205.5710936,208.4837668,214.4802243,221.7574544,223.1458074,215.9192193,210.3328285,206.9477494,208.8877196,236.98601,254.3583995,271.6161118,289.192965,291.5466025,296.7808565,300.5375274,297.5974416,293.3252195,228.5903868,228.0531542,228.4253547,232.0538249,235.532926,235.2834907,235.7505481,232.6224706,232.0997183,233.1416919,239.5377103,239.9127895,312.2882863,312.7969496,313.4839686,316.575241,314.4290589,315.3547552,315.7036741,331.2408647,339.9613687,340.9792171,338.5410285,328.6201981,314.1907817,321.3723548,323.3991112,322.4710494,317.3483069,325.9614392,326.8705765,324.4729676,-22.09699255,4.39752802,-0.818527432,0.2792251,0.56744117,0.7087342,0.33626685,0.12324589,0,0.5021193,0.58609176,0.46034384,0.21895358,0.60421175,0.1612071,0.38011798,1,0.5365536,0.59046036,0.34932953,0.20107852,0.14324549,0.22095042,0.41985962,0.050583314,0.081747256,0.001985701,0.41880286,0.001718818,0.025302375,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,700
710,222.1581286,139.0969206,172.7896141,219.0544686,0.999131262,234.2308857,234.3408672,237.1838957,242.4872697,250.4060083,260.7556288,273.7490357,288.1326952,306.0951288,325.8775256,343.9963728,360.7730525,376.1604352,387.1925693,393.8043855,397.4986954,398.7273953,235.6603671,247.8763711,261.7713772,275.1711335,287.529869,323.4071682,336.8442614,351.365533,366.9976185,381.6120833,307.2083713,307.6988344,308.0443059,308.608393,288.9109794,298.5183677,309.3685337,320.0529322,329.2035122,248.9711645,259.7812047,271.4229806,282.8853578,271.251745,259.8980958,333.2998473,344.3652131,356.0609025,368.2341368,357.4382918,345.5427101,276.0540408,287.843793,299.4680441,306.5016977,314.0315644,326.3806876,337.8735705,327.4225937,315.3605396,305.9723074,297.0311223,285.5864186,280.7516587,299.0600495,306.5864459,314.7167103,333.8298329,314.5198576,306.2685344,298.3812022,227.8703559,249.7758289,270.8207528,290.9643125,310.7766979,330.1534345,347.4429434,361.0762469,365.8831099,362.6544215,349.6611557,332.3322575,312.9778007,291.1636878,268.0096322,244.5684605,221.1793693,233.3932463,230.4399543,232.909967,237.9807495,244.2382105,246.2093698,240.0160145,235.0149153,231.3042323,232.3268041,258.3567205,276.4960615,294.4489533,312.604307,310.464278,316.0588495,319.7614791,315.5894207,309.8352393,253.3024912,253.0661708,252.9412969,254.5622138,259.0535547,259.2965183,256.1110579,254.3420471,254.1307955,253.7256524,260.1832016,260.5132009,326.6502585,329.2316393,331.5021984,333.7296548,331.6055915,330.0206483,327.6909269,341.9705979,350.4298589,351.6997814,349.9461722,340.9161574,329.2155953,337.9996225,339.4079717,337.8411877,329.8999577,338.8767013,340.2696645,338.460575,-32.25196738,-1.468337976,2.522740155,0.26955032,0.4611868,0.7861416,0.2899556,0.24113317,1,0.36246848,0.12616949,0.4623787,0.1746806,0.5955714,0.08278488,0.47293538,1,0.48903728,0.5796698,0.006113228,0.09012986,0.33370185,0.6271825,0.011899875,0.000875399,0.006990737,8.18E-05,0.9784198,0.000253307,0.001479128,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,710
720,205.0004721,167.4101519,191.3780713,223.0368519,0.99789387,222.5020501,223.916716,227.7087416,234.2380112,243.1250506,254.5406308,268.8527441,283.6479492,300.2277585,317.9545689,335.5282001,352.3362068,368.4620382,379.5887604,385.8680849,388.3877879,388.4784,219.3554763,231.4795022,245.2286398,259.5265151,273.1330183,312.4597093,325.9810802,340.9761265,357.5369918,372.3943651,295.8672334,297.1616388,298.5518489,300.1674009,280.9072196,290.5388656,300.5856604,310.7340428,319.7529164,235.4751619,246.2098351,257.5756265,269.4412204,257.9913016,247.0001467,323.932975,334.7080807,346.6162367,359.278643,348.6465705,336.5324473,267.7877645,279.7799999,292.0788889,299.2804071,306.0869969,318.488654,329.8377109,319.8916423,308.4338668,300.1191116,291.9528216,279.5461632,272.4403142,292.0388871,299.6006045,306.9283496,326.711114,306.8254857,299.7332603,292.2484596,272.2663784,291.8130488,309.7268265,327.4249218,344.0875981,359.8057388,373.7410858,384.931077,388.972298,385.9797209,374.940851,361.2655033,344.9732359,324.9175663,302.9219836,280.6624771,258.5218113,272.3904277,271.4701483,273.6054836,277.3758334,282.8717858,281.4944336,275.5592118,270.8862744,267.7046083,269.0040069,298.3974714,315.3941203,331.8352596,348.7705859,346.4789127,351.3134524,353.9268146,350.3090776,344.5836516,293.3535347,291.1132137,291.1007067,295.7025583,299.7647573,299.8387306,294.779894,288.9963996,287.6853315,289.1167638,296.7557488,298.0738999,361.9652267,362.2440504,362.8968246,364.3527604,362.3655153,361.0334214,359.4407219,372.0626079,379.6414028,380.7990205,379.8871244,373.32092,363.6373235,369.3830096,370.1751797,368.487162,361.0538091,368.8750233,369.9696274,369.2251403,-68.8013272,-4.157539933,-1.39933966,0.2754208,0.46705246,0.4613119,0.3485216,0.22604398,1,0.39844003,0.04858711,0.46844062,0.11150293,0.45376816,0.3089057,0.5443168,0,0.45690382,0.5982781,0.001578719,0.008484461,0.23885858,0.7037586,0.5125603,0.018702168,0.12803273,0.000181778,0.33043018,0.002446172,0.007646731,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,720
730,208.3375328,165.5981349,186.9212438,223.7636074,0.998335779,220.5375821,223.4674005,228.3064019,235.8826438,245.9413773,258.5347062,274.2476387,289.6769018,306.7110162,324.8219429,342.2528088,358.509177,373.4938501,383.0285458,387.1404402,387.5569337,385.6272005,214.3287481,225.1217628,238.0450551,251.7500628,265.273904,302.9709457,316.2443675,331.2873142,348.0994977,364.0290795,289.1648916,291.832479,294.5563554,297.5805142,279.9743075,289.5686532,299.5360552,309.2481323,317.7919536,231.9515718,241.727036,252.9043785,264.9546078,254.3000708,243.5220006,317.7822226,327.7212001,339.5882783,352.4885316,342.0954654,330.121427,271.4978905,281.6800772,292.7038134,299.7560734,306.2276866,318.1886971,328.8109843,319.9719862,309.3324457,301.3348129,293.3983906,282.1222504,275.9877388,293.0120903,300.3440265,307.3318432,325.9418002,306.946111,300.0948715,292.8090051,277.6157338,296.9271181,314.2698134,330.992402,346.235633,360.4946636,373.0526219,383.7580222,387.4341054,383.7055904,371.658602,356.2268502,337.6637393,315.5427408,291.7328656,267.927848,244.7986578,277.181555,275.9707103,277.3147311,279.8400997,283.606018,279.3050106,272.9831065,267.6445706,264.0815615,264.6621284,295.7860064,311.6166943,326.9411178,342.9597824,342.4163227,346.6625616,348.4826138,344.6017329,338.871287,294.559413,291.6722714,290.5916579,294.0922643,298.9449738,299.9752521,290.4670124,284.6694263,282.8254309,283.6302973,291.6352683,293.36763,359.4773812,357.3955702,356.7835459,358.1689712,355.8985273,355.3126229,354.7910418,366.8046441,374.0643826,375.1456523,374.3758684,368.5617653,360.2753016,363.0148787,363.7490518,361.9969721,355.8240409,363.3373918,364.5043193,363.8375905,-65.81661254,-3.531865068,-1.398919074,0.2584773,0.44401324,0.5658789,0.2592133,0.27368438,0,0.2982444,0.040100537,0.46535066,0.13958187,0.4454685,0.16995227,0.47459108,0,0.24162346,0.5016591,0.01598614,0.019287633,0.20236272,0.6700156,0.84168094,0.034397922,0.036958043,0.000196855,0.07780254,0.001667067,0.007296597,C:/Users/Public/Desktop/feat/F1_Lorna/F1legit.mp4,730
